sample,Gene,Z-score,group,replicate
S-II,PcgF3,0.6964698858561034,Somite,2
S-II,Pcgf5,-0.17134961746766805,Somite,2
S-II,Pcgf6,1.2297060280784329,Somite,2
S-II,Pcid2,-0.7176962305104098,Somite,2
S-II,Pcif1,-0.7034962548427742,Somite,2
S-II,Pck2,0.3505000796866879,Somite,2
S-II,Pclaf,1.0156077596630146,Somite,2
S-II,Pcm1,0.7000124567842226,Somite,2
S-II,Pcmt1,0.15239760964284776,Somite,2
S-II,Pcmtd1,-1.5886598795422835,Somite,2
S-II,Pcmtd2,-0.8627168868752579,Somite,2
S-II,Pcna,-0.536771834255247,Somite,2
S-II,Pcnp,-0.5926498438189324,Somite,2
S-II,Pcnt,1.1946098124824125,Somite,2
S-II,Pcnx3,0.07954316634252967,Somite,2
S-II,Pcolce,1.7114600403524562,Somite,2
S-II,Pcolce2,-1.593518095868989,Somite,2
S-II,Pcp4,0.4137159975497743,Somite,2
S-II,Pcsk5,0.5655584235157769,Somite,2
S-II,Pcsk6,0.6206092917775301,Somite,2
S-II,Pcsk9,0.03598655064410253,Somite,2
S-II,Pctp,0.667679402443107,Somite,2
S-II,Pcyox1,-1.174535547004345,Somite,2
S-II,Pcyox1l,0.632005551182062,Somite,2
S-II,Pcyt1a,1.4545441846176996,Somite,2
S-II,Pcyt1b,-1.207224226274471,Somite,2
S-II,Pcyt2,-0.2666849007255386,Somite,2
S-II,Pdap1,0.37581001683094056,Somite,2
S-II,Pdcd10,0.23267923478348737,Somite,2
S-II,Pdcd11,-0.10540430258153109,Somite,2
S-II,Pdcd2,0.31552067982386195,Somite,2
S-II,Pdcd2l,0.4250383957538778,Somite,2
S-II,Pdcd4,1.3423117057290226,Somite,2
S-II,Pdcd5,-0.46892705392335615,Somite,2
S-II,Pdcd6,0.2525203028110349,Somite,2
S-II,Pdcd6ip,-0.19243159683250868,Somite,2
S-II,Pdcd7,-1.27166324252628,Somite,2
S-II,Pdcl,-0.5977702439454339,Somite,2
S-II,Pdcl3,-0.24249343629738046,Somite,2
S-II,Pde10a,0.029804770846700954,Somite,2
S-II,Pde12,0.961725150365919,Somite,2
S-II,Pde1b,1.2319868609986657,Somite,2
S-II,Pde1c,-1.6719010278263409,Somite,2
S-II,Pde3b,-0.08906374261154056,Somite,2
S-II,Pde4a,0.385754070180881,Somite,2
S-II,Pde4b,-1.1897596884326391,Somite,2
S-II,Pde4d,-0.8300291455929878,Somite,2
S-II,Pde4dip.1,0.4935941950392856,Somite,2
S-II,Pde5a,-1.517537523105033,Somite,2
S-II,Pde6d,-0.6869990057194836,Somite,2
S-II,Pde7a,0.872905282485172,Somite,2
S-II,Pde9a,-1.4433221258619806,Somite,2
S-II,Pdf,0.1945064705660696,Somite,2
S-II,Pdgfa,-2.3453408252036616,Somite,2
S-II,Pdgfc,0.012642718917337622,Somite,2
S-II,Pdgfra,0.8732391596942182,Somite,2
S-II,Pdgfrb,0.6863529679288407,Somite,2
S-II,Pdha1,-1.0900166568485152,Somite,2
S-II,Pdhb,-0.5884241246150169,Somite,2
S-II,Pdhx,0.8691487074769361,Somite,2
S-II,Pdia3,-0.7298079475567357,Somite,2
S-II,Pdia4,-1.0729953088115884,Somite,2
S-II,Pdia5,-1.5488444778381412,Somite,2
S-II,Pdia6,-1.4765641720501332,Somite,2
S-II,Pdik1l,-0.33230004410384867,Somite,2
S-II,Pdk1,0.2013694931040308,Somite,2
S-II,Pdk2,-1.0206430697409101,Somite,2
S-II,Pdk3,0.06407331108681462,Somite,2
S-II,Pdlim1,0.22181056884759634,Somite,2
S-II,Pdlim2,-0.10597594957334108,Somite,2
S-II,Pdlim3,-0.7585024940527899,Somite,2
S-II,Pdlim4,-0.9178320119116529,Somite,2
S-II,Pdlim5,0.38470104133001937,Somite,2
S-II,Pdlim7,1.3084135783635915,Somite,2
S-II,Pdp1,1.812117807900758,Somite,2
S-II,Pdp2,-1.5659613042737532,Somite,2
S-II,Pdpk1,0.9409916151073064,Somite,2
S-II,Pdpr,-0.1322897673099178,Somite,2
S-II,Pdrg1,0.5617252915716947,Somite,2
S-II,Pds5a,-0.7179426548626089,Somite,2
S-II,Pds5b,-0.2916881056632933,Somite,2
S-II,Pdss1,1.2326680123787002,Somite,2
S-II,Pdss2,0.8160814045838846,Somite,2
S-II,Pdxdc1,0.8496152093848128,Somite,2
S-II,Pdxk,-0.1309811784923274,Somite,2
S-II,Pdxp,0.8058322620928919,Somite,2
S-II,Pdzd11,-0.9720113666729537,Somite,2
S-II,Pdzd2,-0.9629151912934859,Somite,2
S-II,Pdzd8,-0.17550608232407436,Somite,2
S-II,Pdzk1ip1,-2.0804234482691553e-05,Somite,2
S-II,Pdzrn3,0.7529893407540373,Somite,2
S-II,Pea15,0.30519500328432975,Somite,2
S-II,Pea15.1,-1.6450953840975164,Somite,2
S-II,Peak1,-0.33582294389392603,Somite,2
S-II,Pear1,-0.2992480624201664,Somite,2
S-II,Pebp1,0.7706433568590285,Somite,2
S-II,Pecam1,1.148042944852383,Somite,2
S-II,Pecr,0.7952803811238508,Somite,2
S-II,PEDS1,-0.5540591259236032,Somite,2
S-II,Pef1,0.587470500214069,Somite,2
S-II,Peg10,1.0449757994139726,Somite,2
S-II,Peg12,1.1479826710959509,Somite,2
S-II,Peg3,1.3611402438343012,Somite,2
S-II,Peli1,0.09058362010486258,Somite,2
S-II,Peli2,0.8195084311257264,Somite,2
S-II,Peli3,-0.6842490450875817,Somite,2
S-II,Pelo,0.5461082253700875,Somite,2
S-II,Pelp1,0.5037481079398951,Somite,2
S-II,Pepd,1.1800620991689508,Somite,2
S-II,Per1,-1.4516334079154873,Somite,2
S-II,Per3,-0.5923547744842452,Somite,2
S-II,Pes1,0.3567370138611191,Somite,2
S-II,Pet100,0.5682808794043004,Somite,2
S-II,Pex1,-1.069565499320808,Somite,2
S-II,Pex10,-0.10000700793200212,Somite,2
S-II,Pex11b,-0.6081945756077829,Somite,2
S-II,Pex12,0.42827911017569636,Somite,2
S-II,Pex13,0.2319707099649697,Somite,2
S-II,Pex14,0.4737797477727332,Somite,2
S-II,Pex16,-0.17970871809600045,Somite,2
S-II,Pex19,-0.5061463010563894,Somite,2
S-II,Pex2,0.6233536769004925,Somite,2
S-II,Pex26,-0.4136489520708761,Somite,2
S-II,Pex3,0.7243655713801341,Somite,2
S-II,Pex5,0.601383512993784,Somite,2
S-II,Pex6,-1.0467787195786464,Somite,2
S-II,Pex7,0.045056408457224195,Somite,2
S-II,Pf4,0.5953675694699014,Somite,2
S-II,Pfas,-0.29606615997441593,Somite,2
S-II,Pfdn1,0.8006588797510993,Somite,2
S-II,Pfdn2,0.29549472570993435,Somite,2
S-II,Pfdn4,-0.2982970915867317,Somite,2
S-II,Pfdn5,0.6050695825276529,Somite,2
S-II,Pfdn6,0.6699858810705266,Somite,2
S-II,Pfkfb1,0.6599147577086144,Somite,2
S-II,Pfkfb2,-0.06559233560043069,Somite,2
S-II,Pfkfb3,1.0223464514627325,Somite,2
S-II,Pfkfb4,0.6356848098987429,Somite,2
S-II,Pfkl,-0.3215940230011041,Somite,2
S-II,Pfkm,0.10061649214185414,Somite,2
S-II,Pfkp,-0.32426113285883695,Somite,2
S-II,Pfn1,0.480244422965046,Somite,2
S-II,Pfn2,1.0920899344664476,Somite,2
S-II,Pgam1,-0.6995658061122854,Somite,2
S-II,Pgam2,-0.3963717062907479,Somite,2
S-II,Pgam5,-0.8727767811228283,Somite,2
S-II,Pgap1,-1.1232307507818715,Somite,2
S-II,Pgap4,0.7500675501237267,Somite,2
S-II,Pgbd5,-1.7274715791512398,Somite,2
S-II,Pgd,-0.1429900187003387,Somite,2
S-II,Pgghg,-0.14908072610815465,Somite,2
S-II,Pggt1b,-0.2085273037433286,Somite,2
S-II,Pgk1,-0.6287079619420312,Somite,2
S-II,Pgk2,0.9142940380453426,Somite,2
S-II,Pgls,0.24607612356885242,Somite,2
S-II,Pgm1,-0.4605880059332328,Somite,2
S-II,Pgm2,-0.5407601159173839,Somite,2
S-II,Pgm2l1,-0.3711266856129961,Somite,2
S-II,Pgm3,0.17501411341638773,Somite,2
S-II,Pgm5,1.5628356935172938,Somite,2
S-II,Pgp,0.45214472560091945,Somite,2
S-II,Pgpep1,-1.9779012806363885,Somite,2
S-II,Pgrmc1,0.32089475077764323,Somite,2
S-II,Pgrmc2,0.33239902875253735,Somite,2
S-II,Pgs1,1.0239672606823895,Somite,2
S-II,Phactr2,0.44447341904887055,Somite,2
S-II,Phactr4,0.12869284551353632,Somite,2
S-II,Phactr4.1,-0.06249085282098548,Somite,2
S-II,Phaf1,0.7664401400897113,Somite,2
S-II,Phax,0.20855869733863688,Somite,2
S-II,Phb1,1.2841544167649492,Somite,2
S-II,Phb2,0.22262762781532133,Somite,2
S-II,Phc1,0.504710419008183,Somite,2
S-II,Phc2,1.1834109608694143,Somite,2
S-II,Phc3,-0.8176830479193092,Somite,2
S-II,Pheta1,0.694583952875314,Somite,2
S-II,Pheta2,-1.856120494595748,Somite,2
S-II,Phf10,1.071755940343924,Somite,2
S-II,Phf12,-0.015530191571365773,Somite,2
S-II,Phf13,-0.18471180444596044,Somite,2
S-II,Phf14,-0.6134956961887346,Somite,2
S-II,Phf2,-0.6227101286219233,Somite,2
S-II,Phf20,-0.6047030790152284,Somite,2
S-II,Phf20l1,-0.49746357518166295,Somite,2
S-II,Phf21a,-0.055000866488243864,Somite,2
S-II,Phf23,1.5726339326511178,Somite,2
S-II,Phf3,-0.7569664677495982,Somite,2
S-II,Phf5a,-0.5182621349896824,Somite,2
S-II,Phf6,0.04046544449608812,Somite,2
S-II,Phf8,-0.25091646134284773,Somite,2
S-II,Phgdh,0.5403599657294579,Somite,2
S-II,Phip,-0.6855418161008505,Somite,2
S-II,Phka1,-0.4566784964653781,Somite,2
S-II,Phka2,-0.6053343731437694,Somite,2
S-II,Phkb,-0.36148160128018686,Somite,2
S-II,Phkg2,1.0596003363144726,Somite,2
S-II,Phlda2,-0.7594120396922812,Somite,2
S-II,Phlda3,0.7859287954399815,Somite,2
S-II,Phldb1,-1.3298407086593709,Somite,2
S-II,Phldb2,-1.9238504763591258,Somite,2
S-II,Phldb3,-0.38894310270424026,Somite,2
S-II,Phlpp1,1.2750730525577436,Somite,2
S-II,Phlpp2,0.6950161185918509,Somite,2
S-II,Phospho2,-0.38300232885761176,Somite,2
S-II,Phpt1,-0.10434298045627824,Somite,2
S-II,Phrf1,-0.8864840139435642,Somite,2
S-II,Phtf1,1.0994899425891607,Somite,2
S-II,Phyh,1.3073689897114007,Somite,2
S-II,Phyhipl,-0.8420220378152682,Somite,2
S-II,Phykpl,-0.5801120638518974,Somite,2
S-II,Pi4k2a,0.9284345476344729,Somite,2
S-II,Pi4k2b,-0.35520611504791244,Somite,2
S-II,Pi4ka,-0.35836476510643905,Somite,2
S-II,Pi4kb,0.9857033283695398,Somite,2
S-II,Pias1,-0.012369235990031518,Somite,2
S-II,Pias2,0.7541235046846652,Somite,2
S-II,Pias3,-0.9500221209566745,Somite,2
S-II,Pias4,-0.7247171218284331,Somite,2
S-II,Pibf1,0.12125669500873253,Somite,2
S-II,Picalm,-0.8971044672156074,Somite,2
S-II,Pick1,0.32422790580295135,Somite,2
S-II,Pid1,-0.726571245320423,Somite,2
S-II,Pidd1,0.8440421325643078,Somite,2
S-II,Piezo1,-1.2656517237256797,Somite,2
S-II,Piga,0.19575828913769835,Somite,2
S-II,Pigb,-1.5485385125817106,Somite,2
S-II,Pigg,-1.2230994088701859,Somite,2
S-II,Pigh,-1.1286764390013067,Somite,2
S-II,Pigk,-1.1290053120479138,Somite,2
S-II,Pigl,-0.8743849843967391,Somite,2
S-II,Pigm,0.24022655517451164,Somite,2
S-II,Pign,0.3905857105687537,Somite,2
S-II,Pigo,-0.014729331842949524,Somite,2
S-II,Pigp,0.23861039300497416,Somite,2
S-II,Pigq,-0.31907316598278945,Somite,2
S-II,Pigs,-0.3322890015365273,Somite,2
S-II,Pigt,-0.29160589193765935,Somite,2
S-II,Pigu,-0.286336458212842,Somite,2
S-II,Pigw,0.7904623457001719,Somite,2
S-II,Pigx,-0.4004148429846165,Somite,2
S-II,Pih1d1,-0.24106427052620888,Somite,2
S-II,Pik3ap1,-0.7498828379453077,Somite,2
S-II,Pik3c2a,-0.8928492092550077,Somite,2
S-II,Pik3c2b,-1.293271230835828,Somite,2
S-II,Pik3c3,1.3640613748985264,Somite,2
S-II,Pik3ca,-0.4243550087740941,Somite,2
S-II,Pik3cb,-1.107081270792846,Somite,2
S-II,Pik3cd,-1.0831469378311747,Somite,2
S-II,Pik3ip1,-0.7727575851908189,Somite,2
S-II,Pik3r1,1.114420778992747,Somite,2
S-II,Pik3r2,-1.0941257006401515,Somite,2
S-II,Pik3r4,0.7034203854528793,Somite,2
S-II,Pik3r6,0.97884506479121,Somite,2
S-II,Pikfyve,0.9199829275377648,Somite,2
S-II,Pim1,0.6131626651370545,Somite,2
S-II,Pimreg,0.0963521375517921,Somite,2
S-II,Pin1,-0.7662684972346279,Somite,2
S-II,Pin4,-1.3547358917950512,Somite,2
S-II,Pinx1,-0.7861258002133936,Somite,2
S-II,Pip4k2a,1.2185381305576553,Somite,2
S-II,Pip4k2b,0.30953204861067674,Somite,2
S-II,Pip4k2c,-0.9224358742798969,Somite,2
S-II,Pip4p1,-0.1577631945816917,Somite,2
S-II,Pip4p2,-0.6366980775015472,Somite,2
S-II,Pip5k1a,-1.021286751900093,Somite,2
S-II,Pip5k1c,0.28942276454192284,Somite,2
S-II,Pir,1.6917959688211834,Somite,2
S-II,Pisd,-0.13644606709849005,Somite,2
S-II,Pithd1,-0.03196968864237792,Somite,2
S-II,Pitpna,-0.401330633572176,Somite,2
S-II,Pitpnb,-0.03172030729723298,Somite,2
S-II,Pitpnc1,1.0788134694894485,Somite,2
S-II,Pitpnm1,-1.2965216959698032,Somite,2
S-II,Pitpnm2,1.6125898988722218,Somite,2
S-II,Pitrm1,-1.313218856402139,Somite,2
S-II,Pja1,-0.7999236744117235,Somite,2
S-II,Pja2,1.198314388438026,Somite,2
S-II,Pkd2,-0.14638361904520106,Somite,2
S-II,Pkhd1l1,0.9308745744436959,Somite,2
S-II,Pkig,0.16938590789799743,Somite,2
S-II,Pklr,-0.4824829993167343,Somite,2
S-II,Pkm,-0.5216068379699493,Somite,2
S-II,Pkm.1,-0.5636993384625,Somite,2
S-II,Pkmyt1,-0.21865342678539978,Somite,2
S-II,Pkn1,0.4931597287848227,Somite,2
S-II,Pkn2,-1.312377183732092,Somite,2
S-II,Pkn3,0.6949042812283771,Somite,2
S-II,Pknox1,-0.37823264441043186,Somite,2
S-II,Pknox2,0.9451752640950319,Somite,2
S-II,Pkp1,-2.29346955626375,Somite,2
S-II,Pkp2,-0.7248182423815588,Somite,2
S-II,Pkp3,0.6772791042799658,Somite,2
S-II,Pkp4,1.195982423083436,Somite,2
S-II,Pla1a,1.2281942315010497,Somite,2
S-II,Pla2g12a,-0.6239888467175175,Somite,2
S-II,Pla2g15,1.478287419446089,Somite,2
S-II,Pla2g4a,0.3529737126702651,Somite,2
S-II,Pla2g6,-0.2807164042323093,Somite,2
S-II,Pla2g7,-1.4903959339794228,Somite,2
S-II,Plaa,-0.6240519337412346,Somite,2
S-II,Plaat3,-0.4322112566308315,Somite,2
S-II,Plagl1,0.3704767542866007,Somite,2
S-II,Plagl2,-0.3895386357050322,Somite,2
S-II,Plat,0.9865985693481614,Somite,2
S-II,Platr25,0.8865485109497238,Somite,2
S-II,Plau,1.6514318249379658,Somite,2
S-II,Plbd2,0.2631440512296157,Somite,2
S-II,Plcb1,0.28177548968835714,Somite,2
S-II,Plcb3,-0.3259852362113253,Somite,2
S-II,Plcb4,0.4382933289245941,Somite,2
S-II,Plcd1,-0.06490669894064491,Somite,2
S-II,Plcd3,-0.3323475058611477,Somite,2
S-II,Plce1,1.032661723441858,Somite,2
S-II,Plcg1,2.2157881420380945,Somite,2
S-II,Plcg2,-0.7728529343415422,Somite,2
S-II,Plch1,1.5675329962023552,Somite,2
S-II,Plcl1,1.3010495462209692,Somite,2
S-II,Plcl2,0.5506242398795539,Somite,2
S-II,Plcxd3,-0.34803984144515615,Somite,2
S-II,Pld1,2.02574976494331,Somite,2
S-II,Pld2,-0.46179923015039254,Somite,2
S-II,Pld3,-0.38037651104968045,Somite,2
S-II,Plec,0.90129924115467,Somite,2
S-II,Plek,-0.7808352862891083,Somite,2
S-II,Plek2,0.1503662285407851,Somite,2
S-II,Plekha1,-0.10479229450657665,Somite,2
S-II,Plekha1.1,-1.1131206994109772,Somite,2
S-II,Plekha2,-1.0879833312760736,Somite,2
S-II,Plekha3,0.33511697586719724,Somite,2
S-II,Plekha5,-0.2844546164930999,Somite,2
S-II,Plekha6,1.308124740810771,Somite,2
S-II,Plekha7,-0.9902074435127617,Somite,2
S-II,Plekha8,1.547301469722315,Somite,2
S-II,Plekhf1,-0.8489404772579593,Somite,2
S-II,Plekhf2,-1.1793153221581436,Somite,2
S-II,Plekhg1,1.5952234485718582,Somite,2
S-II,Plekhg2,-0.5719228630791822,Somite,2
S-II,Plekhg3,-1.4397016338703486,Somite,2
S-II,Plekhg5,-0.4397787653937107,Somite,2
S-II,Plekhh1,-0.3721332399637063,Somite,2
S-II,Plekhh2,0.5292081022586003,Somite,2
S-II,Plekhh3,0.00805535239333264,Somite,2
S-II,Plekhj1,1.0870415218171652,Somite,2
S-II,Plekhm1,-0.7790630895925978,Somite,2
S-II,Plekhm2,0.6564022014687728,Somite,2
S-II,Plekho1,-1.2400877207407635,Somite,2
S-II,Plekho2,1.8550442654898505,Somite,2
S-II,Plg,0.197868293831877,Somite,2
S-II,Plgrkt,-0.07924433983917008,Somite,2
S-II,Plin2,0.658404659568849,Somite,2
S-II,Plin3,0.9719890086635138,Somite,2
S-II,Plk1,-1.059186426639328,Somite,2
S-II,Plk2,0.4513488882719042,Somite,2
S-II,Plk4,-0.4467092463814594,Somite,2
S-II,Plod1,2.503726860783374,Somite,2
S-II,Plod2,1.8976900206014944,Somite,2
S-II,Plod3,0.8919234165506802,Somite,2
S-II,Plpbp,0.5275413576965902,Somite,2
S-II,Plpp1,-0.26238663529317857,Somite,2
S-II,Plpp2,-0.5906900919793281,Somite,2
S-II,Plpp3,1.358955619786587,Somite,2
S-II,Plpp6,-1.241391852343706,Somite,2
S-II,Plppr3,1.1105108223140636,Somite,2
S-II,Plrg1,-0.6048656834683004,Somite,2
S-II,Pls1,-1.2675589426613503,Somite,2
S-II,Pls3,-0.6534086972477977,Somite,2
S-II,Plscr1,0.4052374605181474,Somite,2
S-II,Plscr3,-0.5463395888614966,Somite,2
S-II,Pltp,-0.22581447354927633,Somite,2
S-II,Plvap,0.7858690034887025,Somite,2
S-II,Plxdc2,0.5266544381385772,Somite,2
S-II,Plxna1,0.9340917230748594,Somite,2
S-II,Plxna2,0.9656204482206914,Somite,2
S-II,Plxna3,0.006781816459202901,Somite,2
S-II,Plxnb1,-1.0255936033556368,Somite,2
S-II,Plxnb2,0.36411433420414746,Somite,2
S-II,Plxnd1,1.156825070104802,Somite,2
S-II,Pm20d1,-0.13130270348575335,Somite,2
S-II,Pmf1,0.06558156283100684,Somite,2
S-II,Pml,-1.3254169892835972,Somite,2
S-II,Pmm1,-0.9013835114996013,Somite,2
S-II,Pmm2,1.0592830516369338,Somite,2
S-II,Pmpca,-0.16672107361850647,Somite,2
S-II,Pmpcb,-0.35608204881460687,Somite,2
S-II,Pms1,-1.199072521929439,Somite,2
S-II,Pms2,-0.5769734548724218,Somite,2
S-II,Pmvk,-0.47791235927872183,Somite,2
S-II,Pnisr,0.2995249565881925,Somite,2
S-II,Pnkd,-1.253783271862059,Somite,2
S-II,Pnkd.1,-0.2055990610631189,Somite,2
S-II,Pnkp,-0.8191651820712673,Somite,2
S-II,Pnn,0.6762085705800486,Somite,2
S-II,Pno1,0.07101690546242413,Somite,2
S-II,Pnp,-1.0725195715618423,Somite,2
S-II,Pnp2,-0.833786645537881,Somite,2
S-II,Pnpla2,0.712965987618852,Somite,2
S-II,Pnpla6,-1.1840551053308932,Somite,2
S-II,Pnpla7,-0.9190143467492478,Somite,2
S-II,Pnpla8,-0.047319278425307434,Somite,2
S-II,Pnpo,-0.618539718773647,Somite,2
S-II,Pnpt1,1.3861325729874474,Somite,2
S-II,Pnrc1,-0.46979292776593096,Somite,2
S-II,Poc1a,-0.7001870929556279,Somite,2
S-II,Poc1b,-0.8032618854868409,Somite,2
S-II,Poc5,0.8936752009697603,Somite,2
S-II,Podxl,0.4179083118754662,Somite,2
S-II,Pof1b,-1.1296818388872387,Somite,2
S-II,Pofut1,1.510922744874589,Somite,2
S-II,Pofut2,0.6483234839282654,Somite,2
S-II,Pogk,0.6018308749671553,Somite,2
S-II,Poglut1,-0.6699885851841982,Somite,2
S-II,Poglut2,0.8005956761011128,Somite,2
S-II,Poglut3,1.5571436502314906,Somite,2
S-II,Pogz,-0.8608778927851795,Somite,2
S-II,Pola1,-0.05791538317064255,Somite,2
S-II,Pola2,0.9491191772808691,Somite,2
S-II,Polb,1.1431367092515259,Somite,2
S-II,Pold1,0.8705585443837044,Somite,2
S-II,Pold2,-0.5459584792275277,Somite,2
S-II,Pold3,-0.5249292368989835,Somite,2
S-II,Poldip2,1.0092922394422108,Somite,2
S-II,Poldip3,-1.014837494265699,Somite,2
S-II,Pole,-0.33509458909807927,Somite,2
S-II,Pole2,1.1039793973181382,Somite,2
S-II,Pole3,0.46671475693304676,Somite,2
S-II,Pole4,-1.486092059560384,Somite,2
S-II,Polg,0.4484175454981946,Somite,2
S-II,Polg2,-0.4118010902996349,Somite,2
S-II,Polh,-0.005117968346594316,Somite,2
S-II,Poli,0.5867299207915068,Somite,2
S-II,Polk,-0.1895187380745803,Somite,2
S-II,Poll,1.181030797310371,Somite,2
S-II,Polm,-0.3648949762003845,Somite,2
S-II,Polq,-1.3326956675500767,Somite,2
S-II,Polr1a,-0.15433914524333597,Somite,2
S-II,Polr1b,0.8185520947595981,Somite,2
S-II,Polr1c,-0.6942744925556273,Somite,2
S-II,Polr1d,0.8410525621777172,Somite,2
S-II,Polr1d.1,1.029450535021491,Somite,2
S-II,Polr1e,0.47763601390093585,Somite,2
S-II,Polr1f,-0.7620736480458867,Somite,2
S-II,Polr1g,-0.5398711811106979,Somite,2
S-II,Polr1h,-1.3064519910762966,Somite,2
S-II,Polr2a,-1.2008181835744014,Somite,2
S-II,Polr2b,-0.9991029324330104,Somite,2
S-II,Polr2c,1.2224337791176405,Somite,2
S-II,Polr2d,-0.5642520925633334,Somite,2
S-II,Polr2e,1.3936911820886337,Somite,2
S-II,Polr2f,0.9217969808985922,Somite,2
S-II,Polr2g,0.8387100223682842,Somite,2
S-II,Polr2h,0.5468824109254664,Somite,2
S-II,Polr2i,-0.0991277747076609,Somite,2
S-II,Polr2j,0.9255069394528777,Somite,2
S-II,Polr2k,0.5478697928556315,Somite,2
S-II,Polr2l,0.7958694755104276,Somite,2
S-II,Polr2m,-0.5006646657212218,Somite,2
S-II,Polr2m.1,-0.647373710998323,Somite,2
S-II,Polr3a,1.3384238854856199,Somite,2
S-II,Polr3b,0.18961901954301727,Somite,2
S-II,Polr3c,0.1284098966759768,Somite,2
S-II,Polr3d,0.7723236664328353,Somite,2
S-II,Polr3e,1.382531416344654,Somite,2
S-II,Polr3f,0.4331315326680847,Somite,2
S-II,Polr3g,-0.5580792331498587,Somite,2
S-II,Polr3gl,0.12901446127557498,Somite,2
S-II,Polr3h,1.0636219323114722,Somite,2
S-II,Polr3k,0.6214826258872926,Somite,2
S-II,Polrmt,0.44576081179796745,Somite,2
S-II,Pom121,-1.0102834497777222,Somite,2
S-II,Pomgnt1,-0.25179559114051986,Somite,2
S-II,Pomgnt2,-0.25768262236357625,Somite,2
S-II,Pomk,1.154989861563334,Somite,2
S-II,Pomp,0.07103366248855034,Somite,2
S-II,Pomt1,0.20373481366756435,Somite,2
S-II,Pomt2,-0.06685453032535223,Somite,2
S-II,Pon2,0.39217971593127676,Somite,2
S-II,Pon3,0.35629554324606577,Somite,2
S-II,Pop1,-0.03315534873950651,Somite,2
S-II,Pop4,-0.7960323332346447,Somite,2
S-II,Pop5,1.258531217132973,Somite,2
S-II,Pop7,-0.5339509224954971,Somite,2
S-II,Por,-0.12734157565431165,Somite,2
S-II,Postn,0.7670242161532942,Somite,2
S-II,Pot1,-0.520970951132156,Somite,2
S-II,Pot1b,-1.7528764697674095,Somite,2
S-II,Pou2f1,0.22251011180146985,Somite,2
S-II,Ppa1,-0.9203101608285521,Somite,2
S-II,Ppa2,1.216902740307984,Somite,2
S-II,Ppan,-0.6791302673973081,Somite,2
S-II,Ppat,0.8404105673762459,Somite,2
S-II,Ppcdc,1.2344832238467704,Somite,2
S-II,Ppcs,-0.23833960365572732,Somite,2
S-II,Ppdpf,0.8639743657708293,Somite,2
S-II,Ppfia1,-1.4878718812014835,Somite,2
S-II,Ppfia3,0.7505222147210809,Somite,2
S-II,Ppfibp1,-1.3520902402772774,Somite,2
S-II,Ppfibp2,0.9714110184920008,Somite,2
S-II,Pphln1,-0.7128373927707878,Somite,2
S-II,Ppia,0.20172773028133129,Somite,2
S-II,Ppib,0.20935966122445532,Somite,2
S-II,Ppic,1.1457271384704741,Somite,2
S-II,Ppid,0.5683383724871569,Somite,2
S-II,Ppie,-0.4762954798355495,Somite,2
S-II,Ppif,-1.6760807811939078,Somite,2
S-II,Ppig,-0.14495106794472676,Somite,2
S-II,Ppih,0.5325855532361462,Somite,2
S-II,Ppil1,-0.5280393099206364,Somite,2
S-II,Ppil2,0.6378079961941308,Somite,2
S-II,Ppil3,0.30667546524187184,Somite,2
S-II,Ppil4,-1.5226135797668798,Somite,2
S-II,Ppip5k1,0.7487228588412416,Somite,2
S-II,Ppip5k2,-0.35665866805901886,Somite,2
S-II,Ppl,-0.6643981781969742,Somite,2
S-II,Ppm1a,-1.1369934888630102,Somite,2
S-II,Ppm1b,-0.5450011690086675,Somite,2
S-II,Ppm1d,0.18961239956387207,Somite,2
S-II,Ppm1e,1.0506557386416253,Somite,2
S-II,Ppm1f,-1.1756361622596239,Somite,2
S-II,Ppm1g,-0.842198778445623,Somite,2
S-II,Ppm1h,1.0646871701086165,Somite,2
S-II,Ppm1k,0.1948395112818423,Somite,2
S-II,Ppm1l,1.16878647659258,Somite,2
S-II,Ppm1m,-0.5489346990208501,Somite,2
S-II,Ppme1,-1.2481227332004143,Somite,2
S-II,Ppox,0.7782232491992717,Somite,2
S-II,Ppp1ca,0.7112466411184138,Somite,2
S-II,Ppp1cb,-0.7749706110695096,Somite,2
S-II,Ppp1cc,-0.540164857070146,Somite,2
S-II,Ppp1r10,-1.1623373288353775,Somite,2
S-II,Ppp1r11,0.06554663476165082,Somite,2
S-II,Ppp1r12a,-1.244791892196646,Somite,2
S-II,Ppp1r12b,0.30104038710683967,Somite,2
S-II,Ppp1r12c,0.2890919777385229,Somite,2
S-II,Ppp1r13b,1.0484578992674314,Somite,2
S-II,Ppp1r13l,0.09981567334553328,Somite,2
S-II,Ppp1r14a,1.2412373456265349,Somite,2
S-II,Ppp1r14b,-0.42849721493504783,Somite,2
S-II,Ppp1r15b,-0.7800414952718336,Somite,2
S-II,Ppp1r16a,-0.5562356343187767,Somite,2
S-II,Ppp1r18,-0.1674310849181862,Somite,2
S-II,Ppp1r1a,1.2370228520128375,Somite,2
S-II,Ppp1r2,-1.3766328808999033,Somite,2
S-II,Ppp1r21,0.47636312422038146,Somite,2
S-II,Ppp1r35,0.36186578479545856,Somite,2
S-II,Ppp1r37,-0.47124229608486196,Somite,2
S-II,Ppp1r3f,-1.1779013081707108,Somite,2
S-II,Ppp1r3g,-0.25682285566565255,Somite,2
